TCN
Test Subject Id: 15 | Val Subject Id: 12
Epoch: 1 | Train Loss: 0.01538
Validation | Loss: 0.01738
Epoch: 2 | Train Loss: 0.01315
Validation | Loss: 0.01944
Epoch: 3 | Train Loss: 0.01262
Validation | Loss: 0.01366
Epoch: 4 | Train Loss: 0.01295
Validation | Loss: 0.01470
Epoch: 5 | Train Loss: 0.01290
Validation | Loss: 0.01500
Epoch: 6 | Train Loss: 0.01272
Validation | Loss: 0.01772
Epoch: 7 | Train Loss: 0.01254
Validation | Loss: 0.01554
Epoch: 8 | Train Loss: 0.01232
Validation | Loss: 0.01385
Epoch: 9 | Train Loss: 0.01225
Validation | Loss: 0.01587
Epoch: 10 | Train Loss: 0.01204
Validation | Loss: 0.01508
Epoch: 11 | Train Loss: 0.01198
Validation | Loss: 0.01504
Epoch: 12 | Train Loss: 0.01197
Validation | Loss: 0.01367
Epoch: 13 | Train Loss: 0.01199
Validation | Loss: 0.01464
Epoch: 14 | Train Loss: 0.01191
Validation | Loss: 0.01549
Epoch: 15 | Train Loss: 0.01195
Validation | Loss: 0.01520
Epoch: 16 | Train Loss: 0.01182
Validation | Loss: 0.01490
Epoch: 17 | Train Loss: 0.01172
Validation | Loss: 0.01468
Epoch: 18 | Train Loss: 0.01173
Validation | Loss: 0.01381
Epoch: 19 | Train Loss: 0.01172
Validation | Loss: 0.01531
Epoch: 20 | Train Loss: 0.01175
Validation | Loss: 0.01490
Epoch: 21 | Train Loss: 0.01170
Validation | Loss: 0.01512
Epoch: 22 | Train Loss: 0.01159
Validation | Loss: 0.01527
Epoch: 23 | Train Loss: 0.01155
Validation | Loss: 0.01628
Epoch: 24 | Train Loss: 0.01155
Validation | Loss: 0.01489
Epoch: 25 | Train Loss: 0.01158
Validation | Loss: 0.01566
Epoch: 26 | Train Loss: 0.01158
Validation | Loss: 0.01518
Epoch: 27 | Train Loss: 0.01153
Validation | Loss: 0.01576
Epoch: 28 | Train Loss: 0.01150
Validation | Loss: 0.01569
Early stopping triggered on epoch 28
Epoch: 1 | TL Loss: 0.00655
Epoch: 2 | TL Loss: 0.00587
Epoch: 3 | TL Loss: 0.00533
Epoch: 4 | TL Loss: 0.00487
Epoch: 5 | TL Loss: 0.00448
Before TL:
Test | Loss: 0.01239
After TL:
Test | Loss: 0.00987
