C-LSTM
Test Subject Id: 8 | Val Subject Id: 14
Epoch: 1 | Train Loss: 0.04692
Validation | Loss: 0.01847
Epoch: 2 | Train Loss: 0.01834
Validation | Loss: 0.01589
Epoch: 3 | Train Loss: 0.01734
Validation | Loss: 0.01690
Epoch: 4 | Train Loss: 0.01598
Validation | Loss: 0.01270
Epoch: 5 | Train Loss: 0.01535
Validation | Loss: 0.01186
Epoch: 6 | Train Loss: 0.01410
Validation | Loss: 0.01046
Epoch: 7 | Train Loss: 0.01313
Validation | Loss: 0.01171
Epoch: 8 | Train Loss: 0.01298
Validation | Loss: 0.01058
Epoch: 9 | Train Loss: 0.01260
Validation | Loss: 0.01641
Epoch: 10 | Train Loss: 0.01244
Validation | Loss: 0.00883
Epoch: 11 | Train Loss: 0.01221
Validation | Loss: 0.01278
Epoch: 12 | Train Loss: 0.01212
Validation | Loss: 0.01103
Epoch: 13 | Train Loss: 0.01204
Validation | Loss: 0.01674
Epoch: 14 | Train Loss: 0.01200
Validation | Loss: 0.00919
Epoch: 15 | Train Loss: 0.01206
Validation | Loss: 0.01178
Epoch: 16 | Train Loss: 0.01189
Validation | Loss: 0.01828
Epoch: 17 | Train Loss: 0.01171
Validation | Loss: 0.00847
Epoch: 18 | Train Loss: 0.01169
Validation | Loss: 0.00949
Epoch: 19 | Train Loss: 0.01168
Validation | Loss: 0.00912
Epoch: 20 | Train Loss: 0.01168
Validation | Loss: 0.01081
Epoch: 21 | Train Loss: 0.01165
Validation | Loss: 0.01009
Epoch: 22 | Train Loss: 0.01165
Validation | Loss: 0.08567
Epoch: 23 | Train Loss: 0.01164
Validation | Loss: 0.01126
Epoch: 24 | Train Loss: 0.01155
Validation | Loss: 0.01013
Epoch: 25 | Train Loss: 0.01154
Validation | Loss: 0.01007
Epoch: 26 | Train Loss: 0.01152
Validation | Loss: 0.00892
Epoch: 27 | Train Loss: 0.01152
Validation | Loss: 0.00948
Epoch: 28 | Train Loss: 0.01153
Validation | Loss: 0.00867
Epoch: 29 | Train Loss: 0.01151
Validation | Loss: 0.01223
Epoch: 30 | Train Loss: 0.01146
Validation | Loss: 0.01045
Epoch: 31 | Train Loss: 0.01146
Validation | Loss: 0.01015
Epoch: 32 | Train Loss: 0.01144
Validation | Loss: 0.00908
Epoch: 33 | Train Loss: 0.01145
Validation | Loss: 0.00928
Epoch: 34 | Train Loss: 0.01144
Validation | Loss: 0.00965
Epoch: 35 | Train Loss: 0.01143
Validation | Loss: 0.00996
Epoch: 36 | Train Loss: 0.01143
Validation | Loss: 0.00917
Epoch: 37 | Train Loss: 0.01143
Validation | Loss: 0.00928
Epoch: 38 | Train Loss: 0.01143
Validation | Loss: 0.00917
Epoch: 39 | Train Loss: 0.01142
Validation | Loss: 0.00925
Epoch: 40 | Train Loss: 0.01142
Validation | Loss: 0.00978
Epoch: 41 | Train Loss: 0.01140
Validation | Loss: 0.00944
Epoch: 42 | Train Loss: 0.01139
Validation | Loss: 0.00920
Early stopping triggered on epoch 42
Epoch: 1 | TL Loss: 0.01098
Epoch: 2 | TL Loss: 0.01013
Epoch: 3 | TL Loss: 0.00997
Epoch: 4 | TL Loss: 0.00950
Epoch: 5 | TL Loss: 0.00924
Before TL:
Test | Loss: 0.02240
After TL:
Test | Loss: 0.01524
