C-LSTM
Test Subject Id: 14 | Val Subject Id: 17
Epoch: 1 | Train Loss: 0.03642
Validation | Loss: 0.01757
Epoch: 2 | Train Loss: 0.01677
Validation | Loss: 0.01216
Epoch: 3 | Train Loss: 0.01535
Validation | Loss: 0.01328
Epoch: 4 | Train Loss: 0.01431
Validation | Loss: 0.01195
Epoch: 5 | Train Loss: 0.01419
Validation | Loss: 0.01325
Epoch: 6 | Train Loss: 0.01373
Validation | Loss: 0.01132
Epoch: 7 | Train Loss: 0.01347
Validation | Loss: 0.03056
Epoch: 8 | Train Loss: 0.01319
Validation | Loss: 0.01090
Epoch: 9 | Train Loss: 0.01300
Validation | Loss: 0.01549
Epoch: 10 | Train Loss: 0.01286
Validation | Loss: 0.00856
Epoch: 11 | Train Loss: 0.01274
Validation | Loss: 0.01210
Epoch: 12 | Train Loss: 0.01269
Validation | Loss: 0.01034
Epoch: 13 | Train Loss: 0.01259
Validation | Loss: 0.00851
Epoch: 14 | Train Loss: 0.01248
Validation | Loss: 0.00814
Epoch: 15 | Train Loss: 0.01246
Validation | Loss: 0.01552
Epoch: 16 | Train Loss: 0.01243
Validation | Loss: 0.01089
Epoch: 17 | Train Loss: 0.01244
Validation | Loss: 0.00785
Epoch: 18 | Train Loss: 0.01241
Validation | Loss: 0.00961
Epoch: 19 | Train Loss: 0.01237
Validation | Loss: 0.01541
Epoch: 20 | Train Loss: 0.01237
Validation | Loss: 0.01028
Epoch: 21 | Train Loss: 0.01231
Validation | Loss: 0.00963
Epoch: 22 | Train Loss: 0.01233
Validation | Loss: 0.00953
Epoch: 23 | Train Loss: 0.01233
Validation | Loss: 0.00885
Epoch: 24 | Train Loss: 0.01214
Validation | Loss: 0.00949
Epoch: 25 | Train Loss: 0.01214
Validation | Loss: 0.00842
Epoch: 26 | Train Loss: 0.01210
Validation | Loss: 0.00943
Epoch: 27 | Train Loss: 0.01210
Validation | Loss: 0.00921
Epoch: 28 | Train Loss: 0.01206
Validation | Loss: 0.00980
Epoch: 29 | Train Loss: 0.01205
Validation | Loss: 0.00913
Epoch: 30 | Train Loss: 0.01195
Validation | Loss: 0.00922
Epoch: 31 | Train Loss: 0.01196
Validation | Loss: 0.00855
Epoch: 32 | Train Loss: 0.01195
Validation | Loss: 0.00947
Epoch: 33 | Train Loss: 0.01193
Validation | Loss: 0.00817
Epoch: 34 | Train Loss: 0.01190
Validation | Loss: 0.00939
Epoch: 35 | Train Loss: 0.01192
Validation | Loss: 0.00817
Epoch: 36 | Train Loss: 0.01187
Validation | Loss: 0.00851
Epoch: 37 | Train Loss: 0.01183
Validation | Loss: 0.00855
Epoch: 38 | Train Loss: 0.01186
Validation | Loss: 0.00954
Epoch: 39 | Train Loss: 0.01183
Validation | Loss: 0.00868
Epoch: 40 | Train Loss: 0.01184
Validation | Loss: 0.00876
Epoch: 41 | Train Loss: 0.01183
Validation | Loss: 0.00888
Epoch: 42 | Train Loss: 0.01177
Validation | Loss: 0.00844
Early stopping triggered on epoch 42
Epoch: 1 | TL Loss: 0.02050
Epoch: 2 | TL Loss: 0.02012
Epoch: 3 | TL Loss: 0.01910
Epoch: 4 | TL Loss: 0.01883
Epoch: 5 | TL Loss: 0.01837
Before TL:
Test | Loss: 0.00781
After TL:
Test | Loss: 0.00756
