TCN
Test Subject Id: 17 | Val Subject Id: 2
Epoch: 1 | Train Loss: 0.01487
Validation | Loss: 0.01312
Epoch: 2 | Train Loss: 0.01309
Validation | Loss: 0.01214
Epoch: 3 | Train Loss: 0.01311
Validation | Loss: 0.01646
Epoch: 4 | Train Loss: 0.01294
Validation | Loss: 0.01227
Epoch: 5 | Train Loss: 0.01273
Validation | Loss: 0.01102
Epoch: 6 | Train Loss: 0.01265
Validation | Loss: 0.01138
Epoch: 7 | Train Loss: 0.01265
Validation | Loss: 0.01276
Epoch: 8 | Train Loss: 0.01262
Validation | Loss: 0.01206
Epoch: 9 | Train Loss: 0.01266
Validation | Loss: 0.01140
Epoch: 10 | Train Loss: 0.01257
Validation | Loss: 0.01197
Epoch: 11 | Train Loss: 0.01252
Validation | Loss: 0.01080
Epoch: 12 | Train Loss: 0.01251
Validation | Loss: 0.01124
Epoch: 13 | Train Loss: 0.01246
Validation | Loss: 0.01092
Epoch: 14 | Train Loss: 0.01244
Validation | Loss: 0.01164
Epoch: 15 | Train Loss: 0.01243
Validation | Loss: 0.01514
Epoch: 16 | Train Loss: 0.01239
Validation | Loss: 0.01050
Epoch: 17 | Train Loss: 0.01240
Validation | Loss: 0.01302
Epoch: 18 | Train Loss: 0.01258
Validation | Loss: 0.01172
Epoch: 19 | Train Loss: 0.01244
Validation | Loss: 0.01079
Epoch: 20 | Train Loss: 0.01237
Validation | Loss: 0.01068
Epoch: 21 | Train Loss: 0.01236
Validation | Loss: 0.01069
Epoch: 22 | Train Loss: 0.01235
Validation | Loss: 0.01126
Epoch: 23 | Train Loss: 0.01223
Validation | Loss: 0.01011
Epoch: 24 | Train Loss: 0.01219
Validation | Loss: 0.01162
Epoch: 25 | Train Loss: 0.01219
Validation | Loss: 0.01140
Epoch: 26 | Train Loss: 0.01218
Validation | Loss: 0.01135
Epoch: 27 | Train Loss: 0.01221
Validation | Loss: 0.01193
Epoch: 28 | Train Loss: 0.01215
Validation | Loss: 0.01163
Epoch: 29 | Train Loss: 0.01215
Validation | Loss: 0.01160
Epoch: 30 | Train Loss: 0.01207
Validation | Loss: 0.01161
Epoch: 31 | Train Loss: 0.01201
Validation | Loss: 0.01028
Epoch: 32 | Train Loss: 0.01208
Validation | Loss: 0.01151
Epoch: 33 | Train Loss: 0.01201
Validation | Loss: 0.01167
Epoch: 34 | Train Loss: 0.01204
Validation | Loss: 0.01153
Epoch: 35 | Train Loss: 0.01202
Validation | Loss: 0.01161
Epoch: 36 | Train Loss: 0.01193
Validation | Loss: 0.01151
Epoch: 37 | Train Loss: 0.01192
Validation | Loss: 0.01113
Epoch: 38 | Train Loss: 0.01193
Validation | Loss: 0.01072
Epoch: 39 | Train Loss: 0.01193
Validation | Loss: 0.01101
Epoch: 40 | Train Loss: 0.01193
Validation | Loss: 0.01101
Epoch: 41 | Train Loss: 0.01193
Validation | Loss: 0.01089
Epoch: 42 | Train Loss: 0.01189
Validation | Loss: 0.01114
Epoch: 43 | Train Loss: 0.01188
Validation | Loss: 0.01112
Epoch: 44 | Train Loss: 0.01187
Validation | Loss: 0.01096
Epoch: 45 | Train Loss: 0.01187
Validation | Loss: 0.01121
Epoch: 46 | Train Loss: 0.01187
Validation | Loss: 0.01107
Epoch: 47 | Train Loss: 0.01187
Validation | Loss: 0.01108
Epoch: 48 | Train Loss: 0.01186
Validation | Loss: 0.01070
Early stopping triggered on epoch 48
Epoch: 1 | TL Loss: 0.00595
Epoch: 2 | TL Loss: 0.00575
Epoch: 3 | TL Loss: 0.00549
Epoch: 4 | TL Loss: 0.00522
Epoch: 5 | TL Loss: 0.00508
Before TL:
Test | Loss: 0.00833
After TL:
Test | Loss: 0.00888
