CNN
Test Subject Id: 1 | Val Subject Id: 12
Epoch: 1 | Train Loss: 0.01389
Validation | Loss: 0.01945
Epoch: 2 | Train Loss: 0.01240
Validation | Loss: 0.01345
Epoch: 3 | Train Loss: 0.01196
Validation | Loss: 0.01494
Epoch: 4 | Train Loss: 0.01175
Validation | Loss: 0.01262
Epoch: 5 | Train Loss: 0.01161
Validation | Loss: 0.01222
Epoch: 6 | Train Loss: 0.01150
Validation | Loss: 0.01393
Epoch: 7 | Train Loss: 0.01135
Validation | Loss: 0.01183
Epoch: 8 | Train Loss: 0.01132
Validation | Loss: 0.01325
Epoch: 9 | Train Loss: 0.01122
Validation | Loss: 0.01375
Epoch: 10 | Train Loss: 0.01118
Validation | Loss: 0.01511
Epoch: 11 | Train Loss: 0.01112
Validation | Loss: 0.01475
Epoch: 12 | Train Loss: 0.01108
Validation | Loss: 0.01365
Epoch: 13 | Train Loss: 0.01099
Validation | Loss: 0.01479
Epoch: 14 | Train Loss: 0.01066
Validation | Loss: 0.01414
Epoch: 15 | Train Loss: 0.01058
Validation | Loss: 0.01338
Epoch: 16 | Train Loss: 0.01054
Validation | Loss: 0.01339
Epoch: 17 | Train Loss: 0.01047
Validation | Loss: 0.01432
Epoch: 18 | Train Loss: 0.01038
Validation | Loss: 0.01377
Epoch: 19 | Train Loss: 0.01032
Validation | Loss: 0.01600
Epoch: 20 | Train Loss: 0.01009
Validation | Loss: 0.01483
Epoch: 21 | Train Loss: 0.01004
Validation | Loss: 0.01358
Epoch: 22 | Train Loss: 0.00997
Validation | Loss: 0.01505
Epoch: 23 | Train Loss: 0.00993
Validation | Loss: 0.01391
Epoch: 24 | Train Loss: 0.00985
Validation | Loss: 0.01304
Epoch: 25 | Train Loss: 0.00977
Validation | Loss: 0.01472
Epoch: 26 | Train Loss: 0.00966
Validation | Loss: 0.01431
Epoch: 27 | Train Loss: 0.00958
Validation | Loss: 0.01468
Epoch: 28 | Train Loss: 0.00955
Validation | Loss: 0.01513
Epoch: 29 | Train Loss: 0.00951
Validation | Loss: 0.01411
Epoch: 30 | Train Loss: 0.00947
Validation | Loss: 0.01504
Epoch: 31 | Train Loss: 0.00940
Validation | Loss: 0.01507
Epoch: 32 | Train Loss: 0.00930
Validation | Loss: 0.01525
Early stopping triggered on epoch 32
Epoch: 1 | TL Loss: 0.02901
Epoch: 2 | TL Loss: 0.02463
Epoch: 3 | TL Loss: 0.02190
Epoch: 4 | TL Loss: 0.02046
Epoch: 5 | TL Loss: 0.01915
Before TL:
Test | Loss: 0.01741
After TL:
Test | Loss: 0.01362
