C-LSTM
Test Subject Id: 14 | Val Subject Id: 13
Epoch: 1 | Train Loss: 0.02158
Validation | Loss: 0.01752
Epoch: 2 | Train Loss: 0.01593
Validation | Loss: 0.01714
Epoch: 3 | Train Loss: 0.01675
Validation | Loss: 0.01717
Epoch: 4 | Train Loss: 0.01633
Validation | Loss: 0.01743
Epoch: 5 | Train Loss: 0.01557
Validation | Loss: 0.01932
Epoch: 6 | Train Loss: 0.01653
Validation | Loss: 0.01681
Epoch: 7 | Train Loss: 0.01589
Validation | Loss: 0.01652
Epoch: 8 | Train Loss: 0.01543
Validation | Loss: 0.02909
Epoch: 9 | Train Loss: 0.01424
Validation | Loss: 0.02190
Epoch: 10 | Train Loss: 0.01386
Validation | Loss: 0.01479
Epoch: 11 | Train Loss: 0.01437
Validation | Loss: 0.02948
Epoch: 12 | Train Loss: 0.01367
Validation | Loss: 0.04701
Epoch: 13 | Train Loss: 0.01318
Validation | Loss: 0.01692
Epoch: 14 | Train Loss: 0.01313
Validation | Loss: 0.01543
Epoch: 15 | Train Loss: 0.01295
Validation | Loss: 0.01456
Epoch: 16 | Train Loss: 0.01274
Validation | Loss: 0.01552
Epoch: 17 | Train Loss: 0.01266
Validation | Loss: 0.04695
Epoch: 18 | Train Loss: 0.01257
Validation | Loss: 0.01505
Epoch: 19 | Train Loss: 0.01255
Validation | Loss: 0.01447
Epoch: 20 | Train Loss: 0.01252
Validation | Loss: 0.02251
Epoch: 21 | Train Loss: 0.01243
Validation | Loss: 0.01497
Epoch: 22 | Train Loss: 0.01242
Validation | Loss: 0.01596
Epoch: 23 | Train Loss: 0.01237
Validation | Loss: 0.01282
Epoch: 24 | Train Loss: 0.01237
Validation | Loss: 0.01335
Epoch: 25 | Train Loss: 0.01232
Validation | Loss: 0.02410
Epoch: 26 | Train Loss: 0.01227
Validation | Loss: 0.02519
Epoch: 27 | Train Loss: 0.01226
Validation | Loss: 0.04362
Epoch: 28 | Train Loss: 0.01223
Validation | Loss: 0.01469
Epoch: 29 | Train Loss: 0.01225
Validation | Loss: 0.01687
Epoch: 30 | Train Loss: 0.01203
Validation | Loss: 0.01346
Epoch: 31 | Train Loss: 0.01199
Validation | Loss: 0.06952
Epoch: 32 | Train Loss: 0.01198
Validation | Loss: 0.01620
Epoch: 33 | Train Loss: 0.01198
Validation | Loss: 0.02593
Epoch: 34 | Train Loss: 0.01195
Validation | Loss: 0.01465
Epoch: 35 | Train Loss: 0.01193
Validation | Loss: 0.01632
Epoch: 36 | Train Loss: 0.01183
Validation | Loss: 0.01302
Epoch: 37 | Train Loss: 0.01182
Validation | Loss: 0.01313
Epoch: 38 | Train Loss: 0.01182
Validation | Loss: 0.01357
Epoch: 39 | Train Loss: 0.01180
Validation | Loss: 0.01326
Epoch: 40 | Train Loss: 0.01181
Validation | Loss: 0.01362
Epoch: 41 | Train Loss: 0.01178
Validation | Loss: 0.01293
Epoch: 42 | Train Loss: 0.01174
Validation | Loss: 0.01274
Epoch: 43 | Train Loss: 0.01173
Validation | Loss: 0.01358
Epoch: 44 | Train Loss: 0.01172
Validation | Loss: 0.01357
Epoch: 45 | Train Loss: 0.01172
Validation | Loss: 0.01297
Epoch: 46 | Train Loss: 0.01172
Validation | Loss: 0.01304
Epoch: 47 | Train Loss: 0.01173
Validation | Loss: 0.01280
Epoch: 48 | Train Loss: 0.01170
Validation | Loss: 0.01284
Epoch: 49 | Train Loss: 0.01168
Validation | Loss: 0.01323
Epoch: 50 | Train Loss: 0.01167
Validation | Loss: 0.01272
Epoch: 51 | Train Loss: 0.01167
Validation | Loss: 0.01290
Epoch: 52 | Train Loss: 0.01166
Validation | Loss: 0.01259
Epoch: 53 | Train Loss: 0.01166
Validation | Loss: 0.01299
Epoch: 54 | Train Loss: 0.01165
Validation | Loss: 0.01292
Epoch: 55 | Train Loss: 0.01166
Validation | Loss: 0.01286
Epoch: 56 | Train Loss: 0.01166
Validation | Loss: 0.01268
Epoch: 57 | Train Loss: 0.01165
Validation | Loss: 0.01301
Epoch: 58 | Train Loss: 0.01168
Validation | Loss: 0.01286
Epoch: 59 | Train Loss: 0.01163
Validation | Loss: 0.01305
Epoch: 60 | Train Loss: 0.01162
Validation | Loss: 0.01281
Epoch: 61 | Train Loss: 0.01161
Validation | Loss: 0.01294
Epoch: 62 | Train Loss: 0.01163
Validation | Loss: 0.01271
Epoch: 63 | Train Loss: 0.01163
Validation | Loss: 0.01282
Epoch: 64 | Train Loss: 0.01162
Validation | Loss: 0.01285
Epoch: 65 | Train Loss: 0.01161
Validation | Loss: 0.01304
Epoch: 66 | Train Loss: 0.01161
Validation | Loss: 0.01279
Epoch: 67 | Train Loss: 0.01162
Validation | Loss: 0.01283
Epoch: 68 | Train Loss: 0.01162
Validation | Loss: 0.01282
Epoch: 69 | Train Loss: 0.01161
Validation | Loss: 0.01281
Epoch: 70 | Train Loss: 0.01158
Validation | Loss: 0.01287
Epoch: 71 | Train Loss: 0.01161
Validation | Loss: 0.01265
Epoch: 72 | Train Loss: 0.01159
Validation | Loss: 0.01271
Epoch: 73 | Train Loss: 0.01160
Validation | Loss: 0.01283
Epoch: 74 | Train Loss: 0.01159
Validation | Loss: 0.01282
Epoch: 75 | Train Loss: 0.01158
Validation | Loss: 0.01277
Epoch: 76 | Train Loss: 0.01160
Validation | Loss: 0.01260
Epoch: 77 | Train Loss: 0.01160
Validation | Loss: 0.01273
Early stopping triggered on epoch 77
Epoch: 1 | TL Loss: 0.02120
Epoch: 2 | TL Loss: 0.01904
Epoch: 3 | TL Loss: 0.01858
Epoch: 4 | TL Loss: 0.01813
Epoch: 5 | TL Loss: 0.01741
Before TL:
Test | Loss: 0.00967
After TL:
Test | Loss: 0.00721
