C-LSTM
Test Subject Id: 15 | Val Subject Id: 8
Epoch: 1 | Train Loss: 0.02963
Validation | Loss: 0.01815
Epoch: 2 | Train Loss: 0.01477
Validation | Loss: 0.02550
Epoch: 3 | Train Loss: 0.01498
Validation | Loss: 0.01897
Epoch: 4 | Train Loss: 0.01410
Validation | Loss: 0.02222
Epoch: 5 | Train Loss: 0.01462
Validation | Loss: 0.03951
Epoch: 6 | Train Loss: 0.01392
Validation | Loss: 0.02139
Epoch: 7 | Train Loss: 0.01439
Validation | Loss: 0.02144
Epoch: 8 | Train Loss: 0.01583
Validation | Loss: 0.03193
Epoch: 9 | Train Loss: 0.01419
Validation | Loss: 0.02032
Epoch: 10 | Train Loss: 0.01388
Validation | Loss: 0.02052
Epoch: 11 | Train Loss: 0.01368
Validation | Loss: 0.03592
Epoch: 12 | Train Loss: 0.01360
Validation | Loss: 0.03572
Epoch: 13 | Train Loss: 0.01460
Validation | Loss: 0.04146
Epoch: 14 | Train Loss: 0.01441
Validation | Loss: 0.02613
Epoch: 15 | Train Loss: 0.01312
Validation | Loss: 0.01985
Epoch: 16 | Train Loss: 0.01266
Validation | Loss: 0.02100
Epoch: 17 | Train Loss: 0.01268
Validation | Loss: 0.02456
Epoch: 18 | Train Loss: 0.01256
Validation | Loss: 0.02103
Epoch: 19 | Train Loss: 0.01241
Validation | Loss: 0.02308
Epoch: 20 | Train Loss: 0.01244
Validation | Loss: 0.02673
Epoch: 21 | Train Loss: 0.01248
Validation | Loss: 0.02243
Epoch: 22 | Train Loss: 0.01260
Validation | Loss: 0.02484
Epoch: 23 | Train Loss: 0.01229
Validation | Loss: 0.02074
Epoch: 24 | Train Loss: 0.01223
Validation | Loss: 0.02217
Epoch: 25 | Train Loss: 0.01214
Validation | Loss: 0.02031
Epoch: 26 | Train Loss: 0.01208
Validation | Loss: 0.02084
Early stopping triggered on epoch 26
Epoch: 1 | TL Loss: 0.01062
Epoch: 2 | TL Loss: 0.00977
Epoch: 3 | TL Loss: 0.00944
Epoch: 4 | TL Loss: 0.00920
Epoch: 5 | TL Loss: 0.00922
Before TL:
Test | Loss: 0.01736
After TL:
Test | Loss: 0.01769
